Task 7 running algorithm: linearSwitchFromRandom
cn16.hpc.itu.dk
nsio
/home/nsio/bachelorProject/hpc-jobs
Running iterations for algorithm: linearSwitchFromRandom
  Completed 100 iterations for size 8, cohesion 0.
  Completed 100 iterations for size 8, cohesion 10.
  Completed 100 iterations for size 8, cohesion 20.
  Completed 100 iterations for size 8, cohesion 30.
  Completed 100 iterations for size 8, cohesion 40.
  Completed 100 iterations for size 8, cohesion 50.
  Completed 100 iterations for size 8, cohesion 60.
  Completed 100 iterations for size 8, cohesion 70.
  Completed 100 iterations for size 8, cohesion 80.
  Completed 100 iterations for size 8, cohesion 90.
  Completed 100 iterations for size 8, cohesion 100.
  Completed 100 iterations for size 30, cohesion 0.
  Completed 100 iterations for size 30, cohesion 10.
  Completed 100 iterations for size 30, cohesion 20.
  Completed 100 iterations for size 30, cohesion 30.
  Completed 100 iterations for size 30, cohesion 40.
  Completed 100 iterations for size 30, cohesion 50.
  Completed 100 iterations for size 30, cohesion 60.
  Completed 100 iterations for size 30, cohesion 70.
  Completed 100 iterations for size 30, cohesion 80.
  Completed 100 iterations for size 30, cohesion 90.
  Completed 100 iterations for size 30, cohesion 100.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 14 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 19 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 20 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 26 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 27 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 29 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 35 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 42 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 43 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 44 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 45 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 47 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 49 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 51 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 52 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 53 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 58 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 64 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 69 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 70 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 72 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 73 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 77 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 79 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 86 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 92 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 94 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 95 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 30, iter 96 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 30.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 10 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 11 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 12 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 13 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 14 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 15 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 20 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 27 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 28 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 29 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 30 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 31 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 33 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 35 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 41 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 42 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 45 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 48 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 54 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 66 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 67 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 69 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 76 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 77 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 82 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 83 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 86 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 91 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 92 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 95 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 96 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 97 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 98 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 40, iter 99 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 40.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 12 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 13 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 14 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 15 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 16 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 22 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 24 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 28 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 30 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 31 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 35 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 41 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 43 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 44 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 47 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 48 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 51 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 53 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 54 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 55 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 57 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 62 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 63 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 64 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 67 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 68 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 69 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 73 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 74 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 75 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 76 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 79 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 81 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 83 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 86 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 87 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 92 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 94 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 95 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 97 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 50, iter 99 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 50.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 10 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 12 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 13 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 16 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 18 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 19 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 20 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 22 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 24 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 25 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 26 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 27 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 28 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 29 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 30 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 31 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 33 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 35 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 41 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 43 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 44 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 49 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 51 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 52 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 54 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 62 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 63 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 64 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 66 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 68 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 69 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 74 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 75 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 76 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 77 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 78 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 79 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 83 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 89 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 91 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 92 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 93 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 94 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 95 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 98 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 60, iter 99 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 60.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 11 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 15 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 16 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 18 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 24 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 25 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 26 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 27 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 29 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 30 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 31 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 33 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 35 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 44 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 45 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 47 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 48 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 49 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 50 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 51 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 52 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 53 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 54 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 55 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 57 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 58 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 62 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 63 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 64 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 66 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 67 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 69 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 70 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 71 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 72 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 73 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 74 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 75 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 76 took longer than 30 seconds.
