algorithm,n_people,cohesion,iteration,score,time
influenceListGreedy,100,80,99,2206.38,0.08069515228271484
influenceListGreedy,100,90,0,1898.91,0.08358478546142578
influenceListGreedy,100,90,1,1999.52,0.07680130004882812
influenceListGreedy,100,90,2,1941.03,0.07956099510192871
influenceListGreedy,100,90,3,1923.25,0.08037900924682617
influenceListGreedy,100,90,4,2012.46,0.08343672752380371
influenceListGreedy,100,90,5,1916.5,0.07842731475830078
influenceListGreedy,100,90,6,2147.69,0.07642340660095215
influenceListGreedy,100,90,7,2072.84,0.07763552665710449
influenceListGreedy,100,90,8,2007.2,0.08260250091552734
influenceListGreedy,100,90,9,2043.27,0.07889270782470703
influenceListGreedy,100,90,10,1960.55,0.07736396789550781
influenceListGreedy,100,90,11,2072.09,0.07784461975097656
influenceListGreedy,100,90,12,1795.27,0.08176565170288086
influenceListGreedy,100,90,13,1925.57,0.07716226577758789
influenceListGreedy,100,90,14,1964.75,0.07950186729431152
influenceListGreedy,100,90,15,2071.94,0.0804753303527832
influenceListGreedy,100,90,16,2097.86,0.07539582252502441
influenceListGreedy,100,90,17,2081.22,0.07863569259643555
influenceListGreedy,100,90,18,1911.58,0.07879376411437988
influenceListGreedy,100,90,19,2064.73,0.08005785942077637
influenceListGreedy,100,90,20,1819.59,0.07775425910949707
influenceListGreedy,100,90,21,1863.9,0.0760965347290039
influenceListGreedy,100,90,22,1987.62,0.07806730270385742
influenceListGreedy,100,90,23,2124.08,0.07740664482116699
influenceListGreedy,100,90,24,1925.33,0.07950997352600098
influenceListGreedy,100,90,25,2080.99,0.0755300521850586
influenceListGreedy,100,90,26,2057.34,0.07781291007995605
influenceListGreedy,100,90,27,1960.61,0.07655882835388184
influenceListGreedy,100,90,28,1764.65,0.07857775688171387
influenceListGreedy,100,90,29,1971.97,0.08550524711608887
influenceListGreedy,100,90,30,2031.49,0.07721328735351562
influenceListGreedy,100,90,31,2051.4,0.07737612724304199
influenceListGreedy,100,90,32,2087.04,0.07858157157897949
influenceListGreedy,100,90,33,1875.95,0.07615852355957031
influenceListGreedy,100,90,34,2006.92,0.0787191390991211
influenceListGreedy,100,90,35,2008.57,0.07724905014038086
influenceListGreedy,100,90,36,1859.99,0.07480740547180176
influenceListGreedy,100,90,37,2004.76,0.07564377784729004
influenceListGreedy,100,90,38,1915.63,0.0807342529296875
influenceListGreedy,100,90,39,1941.62,0.07918691635131836
influenceListGreedy,100,90,40,1836.17,0.07890105247497559
influenceListGreedy,100,90,41,2111.82,0.07831692695617676
influenceListGreedy,100,90,42,1962.44,0.07596349716186523
influenceListGreedy,100,90,43,1945.32,0.07747459411621094
influenceListGreedy,100,90,44,1919.76,0.07666945457458496
influenceListGreedy,100,90,45,1957.13,0.07734847068786621
influenceListGreedy,100,90,46,1925.92,0.07621455192565918
influenceListGreedy,100,90,47,1941.17,0.07815217971801758
influenceListGreedy,100,90,48,2071.99,0.07788515090942383
influenceListGreedy,100,90,49,1968.16,0.08352231979370117
influenceListGreedy,100,90,50,2129.97,0.07665824890136719
influenceListGreedy,100,90,51,1989.06,0.07797074317932129
influenceListGreedy,100,90,52,1907.82,0.0783693790435791
influenceListGreedy,100,90,53,1869.82,0.08217167854309082
influenceListGreedy,100,90,54,2058.09,0.07671046257019043
influenceListGreedy,100,90,55,1799.91,0.075531005859375
influenceListGreedy,100,90,56,1924.6,0.07778358459472656
influenceListGreedy,100,90,57,2098.74,0.0775153636932373
influenceListGreedy,100,90,58,1923.28,0.0767829418182373
influenceListGreedy,100,90,59,1982.02,0.08513092994689941
influenceListGreedy,100,90,60,1944.88,0.07608413696289062
influenceListGreedy,100,90,61,2174.69,0.07751727104187012
influenceListGreedy,100,90,62,2005.05,0.08162069320678711
influenceListGreedy,100,90,63,1880.42,0.08209061622619629
influenceListGreedy,100,90,64,1914.65,0.07742667198181152
influenceListGreedy,100,90,65,1982.4,0.0777580738067627
influenceListGreedy,100,90,66,1922.91,0.07887887954711914
influenceListGreedy,100,90,67,1918.76,0.07891225814819336
influenceListGreedy,100,90,68,1987.46,0.0789330005645752
influenceListGreedy,100,90,69,1997.53,0.07680177688598633
influenceListGreedy,100,90,70,1860.14,0.0766444206237793
influenceListGreedy,100,90,71,2074.82,0.07784795761108398
influenceListGreedy,100,90,72,1851.94,0.08006167411804199
influenceListGreedy,100,90,73,1884.24,0.0790708065032959
influenceListGreedy,100,90,74,1999.92,0.07901525497436523
influenceListGreedy,100,90,75,1929.8,0.08312487602233887
influenceListGreedy,100,90,76,1968.52,0.07688713073730469
influenceListGreedy,100,90,77,1745.39,0.07885122299194336
influenceListGreedy,100,90,78,2277.56,0.07722806930541992
influenceListGreedy,100,90,79,2060.69,0.0758061408996582
influenceListGreedy,100,90,80,1790.65,0.07657885551452637
influenceListGreedy,100,90,81,1817.31,0.07846355438232422
influenceListGreedy,100,90,82,1876.37,0.07552933692932129
influenceListGreedy,100,90,83,1984.99,0.07714605331420898
influenceListGreedy,100,90,84,1877.81,0.08138704299926758
influenceListGreedy,100,90,85,1827.21,0.07644057273864746
influenceListGreedy,100,90,86,1843.95,0.07776570320129395
influenceListGreedy,100,90,87,2053.16,0.07646417617797852
influenceListGreedy,100,90,88,2003.91,0.08011436462402344
influenceListGreedy,100,90,89,2003.91,0.07595944404602051
influenceListGreedy,100,90,90,1920.07,0.07742118835449219
influenceListGreedy,100,90,91,2012.39,0.07636046409606934
influenceListGreedy,100,90,92,1887.64,0.07638907432556152
influenceListGreedy,100,90,93,1822.55,0.07918763160705566
influenceListGreedy,100,90,94,1945.95,0.07787299156188965
influenceListGreedy,100,90,95,2156.32,0.07965397834777832
influenceListGreedy,100,90,96,1882.57,0.07752060890197754
influenceListGreedy,100,90,97,2089.1,0.08338427543640137
influenceListGreedy,100,90,98,1865.16,0.07800078392028809
influenceListGreedy,100,90,99,2205.05,0.07959127426147461
influenceListGreedy,100,100,0,1898.91,0.08504509925842285
influenceListGreedy,100,100,1,1939.02,0.07888054847717285
influenceListGreedy,100,100,2,1982.9,0.07808113098144531
influenceListGreedy,100,100,3,1923.25,0.0754246711730957
influenceListGreedy,100,100,4,2012.46,0.08304548263549805
influenceListGreedy,100,100,5,1916.5,0.0774376392364502
influenceListGreedy,100,100,6,2147.69,0.07704353332519531
influenceListGreedy,100,100,7,2072.84,0.07867884635925293
influenceListGreedy,100,100,8,2007.2,0.08294153213500977
influenceListGreedy,100,100,9,2043.27,0.07865023612976074
influenceListGreedy,100,100,10,1960.55,0.0748593807220459
influenceListGreedy,100,100,11,2072.09,0.0773005485534668
influenceListGreedy,100,100,12,1795.27,0.08344864845275879
influenceListGreedy,100,100,13,1925.57,0.0774240493774414
influenceListGreedy,100,100,14,1964.75,0.0793764591217041
influenceListGreedy,100,100,15,2154.22,0.07941222190856934
influenceListGreedy,100,100,16,2058.77,0.07899308204650879
influenceListGreedy,100,100,17,2081.22,0.07831931114196777
influenceListGreedy,100,100,18,2033.63,0.08781003952026367
influenceListGreedy,100,100,19,2064.73,0.0804436206817627
influenceListGreedy,100,100,20,1819.59,0.07594442367553711
influenceListGreedy,100,100,21,1863.9,0.0765228271484375
influenceListGreedy,100,100,22,1987.62,0.07693266868591309
influenceListGreedy,100,100,23,2123.52,0.08251500129699707
influenceListGreedy,100,100,24,1907.1,0.07686090469360352
influenceListGreedy,100,100,25,2080.99,0.07758665084838867
influenceListGreedy,100,100,26,2057.34,0.07882452011108398
influenceListGreedy,100,100,27,1959.61,0.07557535171508789
influenceListGreedy,100,100,28,1764.65,0.0776817798614502
influenceListGreedy,100,100,29,1954.1,0.07652759552001953
influenceListGreedy,100,100,30,2031.49,0.07766199111938477
influenceListGreedy,100,100,31,2051.4,0.07725214958190918
influenceListGreedy,100,100,32,2087.04,0.07872772216796875
influenceListGreedy,100,100,33,1875.95,0.07612729072570801
influenceListGreedy,100,100,34,2006.92,0.08339858055114746
influenceListGreedy,100,100,35,2008.57,0.07715392112731934
influenceListGreedy,100,100,36,1859.99,0.07760334014892578
influenceListGreedy,100,100,37,2004.76,0.07614684104919434
influenceListGreedy,100,100,38,1915.63,0.07631683349609375
influenceListGreedy,100,100,39,1941.62,0.07828140258789062
influenceListGreedy,100,100,40,1836.17,0.07670235633850098
influenceListGreedy,100,100,41,2143.98,0.0754704475402832
influenceListGreedy,100,100,42,1962.44,0.0764615535736084
influenceListGreedy,100,100,43,1928.65,0.07669949531555176
influenceListGreedy,100,100,44,1919.76,0.07781481742858887
influenceListGreedy,100,100,45,1957.13,0.08504557609558105
influenceListGreedy,100,100,46,1925.92,0.07552957534790039
influenceListGreedy,100,100,47,1941.17,0.07646870613098145
influenceListGreedy,100,100,48,2071.99,0.07858848571777344
influenceListGreedy,100,100,49,1968.16,0.07819557189941406
influenceListGreedy,100,100,50,2129.97,0.07753324508666992
influenceListGreedy,100,100,51,1989.06,0.07680535316467285
influenceListGreedy,100,100,52,1907.82,0.0782010555267334
influenceListGreedy,100,100,53,1869.82,0.07776713371276855
influenceListGreedy,100,100,54,2058.09,0.0776054859161377
influenceListGreedy,100,100,55,1799.91,0.07727932929992676
influenceListGreedy,100,100,56,1924.6,0.07974553108215332
influenceListGreedy,100,100,57,2098.74,0.07731366157531738
influenceListGreedy,100,100,58,1923.28,0.08463883399963379
influenceListGreedy,100,100,59,1982.02,0.08373165130615234
influenceListGreedy,100,100,60,1944.88,0.0764925479888916
influenceListGreedy,100,100,61,2174.69,0.07719898223876953
influenceListGreedy,100,100,62,2005.05,0.07667374610900879
influenceListGreedy,100,100,63,1909.61,0.08189702033996582
influenceListGreedy,100,100,64,1914.65,0.07634639739990234
influenceListGreedy,100,100,65,1982.4,0.07616829872131348
influenceListGreedy,100,100,66,1922.91,0.07793164253234863
influenceListGreedy,100,100,67,1918.76,0.0787818431854248
influenceListGreedy,100,100,68,1987.46,0.08021092414855957
influenceListGreedy,100,100,69,1997.53,0.08310079574584961
influenceListGreedy,100,100,70,1860.14,0.0799565315246582
influenceListGreedy,100,100,71,2074.82,0.07661747932434082
influenceListGreedy,100,100,72,1851.94,0.08095431327819824
influenceListGreedy,100,100,73,1884.24,0.07789254188537598
influenceListGreedy,100,100,74,1999.92,0.08062362670898438
influenceListGreedy,100,100,75,1929.8,0.07658696174621582
influenceListGreedy,100,100,76,1968.52,0.07750725746154785
influenceListGreedy,100,100,77,1783.33,0.0769357681274414
influenceListGreedy,100,100,78,2277.56,0.0777730941772461
influenceListGreedy,100,100,79,2060.69,0.07660055160522461
influenceListGreedy,100,100,80,1790.65,0.07645487785339355
influenceListGreedy,100,100,81,1817.31,0.07699728012084961
influenceListGreedy,100,100,82,1876.37,0.07678413391113281
influenceListGreedy,100,100,83,1984.99,0.07627320289611816
influenceListGreedy,100,100,84,1877.81,0.07824921607971191
influenceListGreedy,100,100,85,1827.21,0.07611393928527832
influenceListGreedy,100,100,86,1843.95,0.07612895965576172
influenceListGreedy,100,100,87,2053.16,0.07652831077575684
influenceListGreedy,100,100,88,2003.91,0.0784914493560791
influenceListGreedy,100,100,89,2003.91,0.07585263252258301
influenceListGreedy,100,100,90,1920.07,0.07687616348266602
influenceListGreedy,100,100,91,2081.99,0.08291125297546387
influenceListGreedy,100,100,92,1887.64,0.07591962814331055
influenceListGreedy,100,100,93,1822.55,0.08052468299865723
influenceListGreedy,100,100,94,1945.95,0.07644057273864746
influenceListGreedy,100,100,95,2156.32,0.07514548301696777
influenceListGreedy,100,100,96,1882.57,0.07641005516052246
influenceListGreedy,100,100,97,2089.1,0.07656741142272949
influenceListGreedy,100,100,98,1865.16,0.07747960090637207
influenceListGreedy,100,100,99,2188.74,0.07782459259033203
influenceListGreedy,300,0,0,5223.55,0.11595678329467773
influenceListGreedy,300,0,1,5272.13,0.1101076602935791
influenceListGreedy,300,0,2,5262.12,0.11228060722351074
influenceListGreedy,300,0,3,5225.85,0.11083054542541504
influenceListGreedy,300,0,4,5524.75,0.10878539085388184
influenceListGreedy,300,0,5,5305.07,0.1104586124420166
influenceListGreedy,300,0,6,5424.42,0.10871100425720215
influenceListGreedy,300,0,7,5067.2,0.1093592643737793
influenceListGreedy,300,0,8,5224.92,0.11671757698059082
influenceListGreedy,300,0,9,5399.18,0.1166529655456543
influenceListGreedy,300,0,10,5509.69,0.11087703704833984
influenceListGreedy,300,0,11,5399.57,0.11014270782470703
influenceListGreedy,300,0,12,5366.59,0.11663484573364258
influenceListGreedy,300,0,13,5337.6,0.1088874340057373
influenceListGreedy,300,0,14,5426.58,0.11849212646484375
influenceListGreedy,300,0,15,5209.57,0.10926151275634766
influenceListGreedy,300,0,16,5265.99,0.11658167839050293
influenceListGreedy,300,0,17,5304.43,0.10897970199584961
influenceListGreedy,300,0,18,5397.77,0.10872244834899902
influenceListGreedy,300,0,19,5397.02,0.10972189903259277
influenceListGreedy,300,0,20,5290.43,0.11104798316955566
influenceListGreedy,300,0,21,5491.47,0.10824346542358398
influenceListGreedy,300,0,22,5393.82,0.10927104949951172
influenceListGreedy,300,0,23,5176.53,0.1094503402709961
influenceListGreedy,300,0,24,5401.31,0.10869145393371582
influenceListGreedy,300,0,25,5276.1,0.1168220043182373
influenceListGreedy,300,0,26,5477.82,0.10882115364074707
influenceListGreedy,300,0,27,5207.14,0.11629247665405273
influenceListGreedy,300,0,28,5317.51,0.11111831665039062
influenceListGreedy,300,0,29,5547.52,0.11674094200134277
influenceListGreedy,300,0,30,5426.63,0.11691808700561523
influenceListGreedy,300,0,31,5395.62,0.10950255393981934
influenceListGreedy,300,0,32,5333.11,0.1101524829864502
influenceListGreedy,300,0,33,5370.6,0.10996055603027344
influenceListGreedy,300,0,34,5302.98,0.10881209373474121
influenceListGreedy,300,0,35,5335.66,0.11436009407043457
influenceListGreedy,300,0,36,5389.84,0.1132504940032959
influenceListGreedy,300,0,37,5490.32,0.10956168174743652
influenceListGreedy,300,0,38,5427.87,0.11214995384216309
influenceListGreedy,300,0,39,5534.65,0.11014509201049805
influenceListGreedy,300,0,40,5292.82,0.11367058753967285
influenceListGreedy,300,0,41,5462.26,0.10991334915161133
influenceListGreedy,300,0,42,5415.3,0.11682558059692383
influenceListGreedy,300,0,43,5418.17,0.11043119430541992
influenceListGreedy,300,0,44,5505.48,0.11120414733886719
influenceListGreedy,300,0,45,5310.19,0.11366868019104004
influenceListGreedy,300,0,46,5232.96,0.1103971004486084
influenceListGreedy,300,0,47,5417.37,0.11181163787841797
influenceListGreedy,300,0,48,5026.59,0.11188721656799316
influenceListGreedy,300,0,49,5354.38,0.10885977745056152
influenceListGreedy,300,0,50,5593.17,0.11624646186828613
influenceListGreedy,300,0,51,5424.98,0.11246466636657715
influenceListGreedy,300,0,52,5164.29,0.11030006408691406
influenceListGreedy,300,0,53,5213.86,0.10922718048095703
influenceListGreedy,300,0,54,5439.37,0.11826491355895996
influenceListGreedy,300,0,55,5155.69,0.11017918586730957
influenceListGreedy,300,0,56,5488.62,0.10952520370483398
influenceListGreedy,300,0,57,5282.86,0.11014604568481445
influenceListGreedy,300,0,58,5384.86,0.10895514488220215
influenceListGreedy,300,0,59,5401.66,0.11827659606933594
influenceListGreedy,300,0,60,5441.11,0.11137056350708008
influenceListGreedy,300,0,61,5331.68,0.11232876777648926
influenceListGreedy,300,0,62,5174.81,0.11017012596130371
influenceListGreedy,300,0,63,5346.78,0.1096341609954834
influenceListGreedy,300,0,64,5473.2,0.11066842079162598
influenceListGreedy,300,0,65,5549.1,0.11759376525878906
influenceListGreedy,300,0,66,5376.14,0.11332511901855469
influenceListGreedy,300,0,67,5166.83,0.11095976829528809
influenceListGreedy,300,0,68,5593.42,0.11125779151916504
influenceListGreedy,300,0,69,5571.73,0.10992193222045898
influenceListGreedy,300,0,70,5383.59,0.11078166961669922
influenceListGreedy,300,0,71,5210.4,0.11409854888916016
influenceListGreedy,300,0,72,5385.59,0.11049127578735352
influenceListGreedy,300,0,73,5330.53,0.11083817481994629
influenceListGreedy,300,0,74,5514.4,0.10990405082702637
influenceListGreedy,300,0,75,5253.3,0.1077878475189209
influenceListGreedy,300,0,76,5351.2,0.10932350158691406
influenceListGreedy,300,0,77,5024.6,0.11743831634521484
influenceListGreedy,300,0,78,5490.14,0.1103665828704834
influenceListGreedy,300,0,79,5480.12,0.11606740951538086
influenceListGreedy,300,0,80,5657.71,0.11147785186767578
influenceListGreedy,300,0,81,5374.95,0.11032938957214355
influenceListGreedy,300,0,82,5416.31,0.12036418914794922
influenceListGreedy,300,0,83,5274.19,0.10870194435119629
influenceListGreedy,300,0,84,5449.77,0.10929107666015625
influenceListGreedy,300,0,85,5193.76,0.11704611778259277
influenceListGreedy,300,0,86,5176.18,0.10943460464477539
influenceListGreedy,300,0,87,5404.54,0.11222267150878906
influenceListGreedy,300,0,88,5436.0,0.11193704605102539
influenceListGreedy,300,0,89,5610.34,0.11643505096435547
influenceListGreedy,300,0,90,5372.85,0.10950994491577148
influenceListGreedy,300,0,91,5522.6,0.11099743843078613
influenceListGreedy,300,0,92,5477.8,0.11099720001220703
influenceListGreedy,300,0,93,5234.82,0.1104283332824707
influenceListGreedy,300,0,94,5233.89,0.11001038551330566
influenceListGreedy,300,0,95,5656.7,0.109039306640625
influenceListGreedy,300,0,96,5190.82,0.11244034767150879
influenceListGreedy,300,0,97,5489.82,0.11243963241577148
influenceListGreedy,300,0,98,5343.66,0.1114044189453125
influenceListGreedy,300,0,99,5374.1,0.1141350269317627
influenceListGreedy,300,10,0,5279.35,0.11207818984985352
influenceListGreedy,300,10,1,5113.43,0.11030745506286621
influenceListGreedy,300,10,2,5076.43,0.11459589004516602
influenceListGreedy,300,10,3,5173.86,0.11218047142028809
influenceListGreedy,300,10,4,5514.17,0.10915160179138184
influenceListGreedy,300,10,5,5622.47,0.11441493034362793
influenceListGreedy,300,10,6,5291.51,0.10846590995788574
influenceListGreedy,300,10,7,5291.97,0.11527156829833984
influenceListGreedy,300,10,8,5164.64,0.11491727828979492
influenceListGreedy,300,10,9,5237.67,0.11975407600402832
influenceListGreedy,300,10,10,5591.72,0.11015939712524414
influenceListGreedy,300,10,11,5475.27,0.11153554916381836
influenceListGreedy,300,10,12,5475.58,0.11212468147277832
influenceListGreedy,300,10,13,5502.08,0.10839247703552246
influenceListGreedy,300,10,14,5238.62,0.11298155784606934
influenceListGreedy,300,10,15,5306.03,0.10906529426574707
influenceListGreedy,300,10,16,5235.13,0.10956645011901855
influenceListGreedy,300,10,17,5108.06,0.11307072639465332
influenceListGreedy,300,10,18,5439.83,0.11779356002807617
influenceListGreedy,300,10,19,5482.44,0.11116576194763184
influenceListGreedy,300,10,20,5475.44,0.11308670043945312
influenceListGreedy,300,10,21,5497.88,0.11272144317626953
influenceListGreedy,300,10,22,5315.14,0.1106560230255127
influenceListGreedy,300,10,23,5362.89,0.11090850830078125
influenceListGreedy,300,10,24,5184.68,0.11805057525634766
influenceListGreedy,300,10,25,5402.61,0.1119389533996582
influenceListGreedy,300,10,26,5532.82,0.10988545417785645
influenceListGreedy,300,10,27,5300.43,0.11305689811706543
influenceListGreedy,300,10,28,5208.81,0.10866022109985352
influenceListGreedy,300,10,29,5338.68,0.11883807182312012
influenceListGreedy,300,10,30,5501.44,0.1164700984954834
influenceListGreedy,300,10,31,5310.15,0.10882687568664551
influenceListGreedy,300,10,32,5259.88,0.11744022369384766
influenceListGreedy,300,10,33,5288.27,0.1094825267791748
influenceListGreedy,300,10,34,5298.86,0.11195254325866699
influenceListGreedy,300,10,35,5266.56,0.11361169815063477
influenceListGreedy,300,10,36,5221.71,0.11420083045959473
influenceListGreedy,300,10,37,5554.14,0.11452913284301758
influenceListGreedy,300,10,38,5406.57,0.11079764366149902
influenceListGreedy,300,10,39,5406.68,0.11446237564086914
influenceListGreedy,300,10,40,5359.11,0.12150883674621582
influenceListGreedy,300,10,41,5456.99,0.11014270782470703
influenceListGreedy,300,10,42,5379.54,0.10869932174682617
influenceListGreedy,300,10,43,5498.61,0.11279630661010742
influenceListGreedy,300,10,44,5444.89,0.11256241798400879
influenceListGreedy,300,10,45,5444.1,0.11320209503173828
influenceListGreedy,300,10,46,5233.39,0.10968780517578125
influenceListGreedy,300,10,47,5466.25,0.11528301239013672
influenceListGreedy,300,10,48,5172.24,0.11473274230957031
influenceListGreedy,300,10,49,5363.23,0.1140587329864502
influenceListGreedy,300,10,50,5599.61,0.11873674392700195
influenceListGreedy,300,10,51,5455.96,0.11263751983642578
influenceListGreedy,300,10,52,5205.02,0.12404680252075195
influenceListGreedy,300,10,53,5122.56,0.11099457740783691
influenceListGreedy,300,10,54,5449.15,0.1119394302368164
influenceListGreedy,300,10,55,5401.72,0.1131134033203125
influenceListGreedy,300,10,56,5464.55,0.11782288551330566
influenceListGreedy,300,10,57,5431.12,0.1193399429321289
influenceListGreedy,300,10,58,5468.07,0.11946272850036621
influenceListGreedy,300,10,59,5405.97,0.11305594444274902
influenceListGreedy,300,10,60,5373.51,0.11270809173583984
influenceListGreedy,300,10,61,5195.76,0.11339306831359863
influenceListGreedy,300,10,62,5002.55,0.11046862602233887
influenceListGreedy,300,10,63,5275.12,0.10935282707214355
influenceListGreedy,300,10,64,5441.11,0.11091470718383789
influenceListGreedy,300,10,65,5272.68,0.11250853538513184
influenceListGreedy,300,10,66,5247.38,0.1099390983581543
influenceListGreedy,300,10,67,5216.43,0.11092042922973633
influenceListGreedy,300,10,68,5456.5,0.10991954803466797
influenceListGreedy,300,10,69,5358.67,0.11620306968688965
influenceListGreedy,300,10,70,5388.01,0.11033797264099121
influenceListGreedy,300,10,71,5071.25,0.12517428398132324
influenceListGreedy,300,10,72,5271.66,0.1089022159576416
influenceListGreedy,300,10,73,5382.46,0.11388611793518066
influenceListGreedy,300,10,74,5487.21,0.10987353324890137
influenceListGreedy,300,10,75,5212.23,0.10970187187194824
influenceListGreedy,300,10,76,5347.77,0.10952401161193848
influenceListGreedy,300,10,77,5246.23,0.1104438304901123
influenceListGreedy,300,10,78,5410.13,0.11870193481445312
influenceListGreedy,300,10,79,5334.08,0.11913347244262695
influenceListGreedy,300,10,80,5388.49,0.11152291297912598
influenceListGreedy,300,10,81,5415.98,0.11882233619689941
influenceListGreedy,300,10,82,5251.27,0.11022663116455078
influenceListGreedy,300,10,83,5291.3,0.11068320274353027
influenceListGreedy,300,10,84,5274.3,0.11052727699279785
influenceListGreedy,300,10,85,5145.31,0.11017584800720215
influenceListGreedy,300,10,86,5244.48,0.11285090446472168
influenceListGreedy,300,10,87,5375.06,0.12482643127441406
influenceListGreedy,300,10,88,5355.32,0.11674833297729492
influenceListGreedy,300,10,89,5392.14,0.11115694046020508
influenceListGreedy,300,10,90,5302.0,0.1152043342590332
influenceListGreedy,300,10,91,5553.46,0.1121683120727539
influenceListGreedy,300,10,92,5367.78,0.10962271690368652
influenceListGreedy,300,10,93,5310.58,0.11316204071044922
influenceListGreedy,300,10,94,5198.91,0.11145281791687012
influenceListGreedy,300,10,95,5455.66,0.11786079406738281
influenceListGreedy,300,10,96,5348.12,0.10856103897094727
influenceListGreedy,300,10,97,5427.82,0.11945843696594238
influenceListGreedy,300,10,98,5237.36,0.1131596565246582
influenceListGreedy,300,10,99,5255.53,0.1123807430267334
influenceListGreedy,300,20,0,5076.31,0.10584545135498047
influenceListGreedy,300,20,1,5188.48,0.1091156005859375
influenceListGreedy,300,20,2,5119.13,0.1189565658569336
influenceListGreedy,300,20,3,5325.78,0.11747193336486816
influenceListGreedy,300,20,4,5525.47,0.10920023918151855
influenceListGreedy,300,20,5,5360.09,0.11214590072631836
influenceListGreedy,300,20,6,5298.68,0.10950541496276855
influenceListGreedy,300,20,7,5140.99,0.10925459861755371
influenceListGreedy,300,20,8,5234.04,0.11729145050048828
influenceListGreedy,300,20,9,5403.71,0.1166994571685791
influenceListGreedy,300,20,10,5577.21,0.1129906177520752
influenceListGreedy,300,20,11,5322.56,0.10963129997253418
influenceListGreedy,300,20,12,5305.49,0.11025094985961914
influenceListGreedy,300,20,13,5467.66,0.1090695858001709
influenceListGreedy,300,20,14,5427.53,0.11088132858276367
influenceListGreedy,300,20,15,5346.74,0.10962820053100586
influenceListGreedy,300,20,16,5325.96,0.11513733863830566
influenceListGreedy,300,20,17,5267.99,0.10841894149780273
influenceListGreedy,300,20,18,5220.74,0.11608099937438965
influenceListGreedy,300,20,19,5439.73,0.11114358901977539
influenceListGreedy,300,20,20,5327.85,0.11216354370117188
influenceListGreedy,300,20,21,5354.63,0.10858964920043945
influenceListGreedy,300,20,22,5178.5,0.11797833442687988
influenceListGreedy,300,20,23,5352.53,0.11469221115112305
influenceListGreedy,300,20,24,5212.24,0.11354899406433105
influenceListGreedy,300,20,25,5284.4,0.11257672309875488
influenceListGreedy,300,20,26,5493.25,0.1083991527557373
influenceListGreedy,300,20,27,5367.45,0.11092305183410645
influenceListGreedy,300,20,28,5330.39,0.10822129249572754
influenceListGreedy,300,20,29,5293.84,0.11426687240600586
influenceListGreedy,300,20,30,5366.8,0.1156008243560791
influenceListGreedy,300,20,31,5228.1,0.10918736457824707
influenceListGreedy,300,20,32,5365.53,0.11928892135620117
influenceListGreedy,300,20,33,5096.26,0.10840725898742676
influenceListGreedy,300,20,34,5388.07,0.11510539054870605
influenceListGreedy,300,20,35,5393.6,0.1170966625213623
influenceListGreedy,300,20,36,5412.06,0.11703801155090332
influenceListGreedy,300,20,37,5499.48,0.10887932777404785
influenceListGreedy,300,20,38,5307.5,0.11242914199829102
influenceListGreedy,300,20,39,5452.78,0.11789155006408691
influenceListGreedy,300,20,40,5258.75,0.11295390129089355
influenceListGreedy,300,20,41,5506.59,0.11485695838928223
influenceListGreedy,300,20,42,5274.01,0.10858416557312012
influenceListGreedy,300,20,43,5277.82,0.10879087448120117
influenceListGreedy,300,20,44,5587.35,0.11237597465515137
influenceListGreedy,300,20,45,5408.07,0.11084246635437012
influenceListGreedy,300,20,46,5242.36,0.10889244079589844
influenceListGreedy,300,20,47,5498.5,0.1197361946105957
influenceListGreedy,300,20,48,5227.22,0.11919784545898438
influenceListGreedy,300,20,49,5312.15,0.10993838310241699
influenceListGreedy,300,20,50,5543.48,0.11347246170043945
influenceListGreedy,300,20,51,5352.9,0.11714506149291992
influenceListGreedy,300,20,52,5162.39,0.11434531211853027
influenceListGreedy,300,20,53,5318.61,0.11469674110412598
influenceListGreedy,300,20,54,5236.11,0.11347460746765137
influenceListGreedy,300,20,55,5289.1,0.10810494422912598
influenceListGreedy,300,20,56,5532.77,0.11614441871643066
influenceListGreedy,300,20,57,5477.3,0.11845731735229492
influenceListGreedy,300,20,58,5291.97,0.11058187484741211
influenceListGreedy,300,20,59,5266.37,0.1132965087890625
influenceListGreedy,300,20,60,5243.33,0.10783982276916504
influenceListGreedy,300,20,61,5318.47,0.11070966720581055
influenceListGreedy,300,20,62,5161.95,0.11363935470581055
influenceListGreedy,300,20,63,5458.39,0.10941362380981445
influenceListGreedy,300,20,64,5339.25,0.11809897422790527
influenceListGreedy,300,20,65,5400.38,0.11619782447814941
influenceListGreedy,300,20,66,5158.88,0.10918378829956055
influenceListGreedy,300,20,67,5108.82,0.11649942398071289
influenceListGreedy,300,20,68,5583.38,0.11294221878051758
influenceListGreedy,300,20,69,5362.07,0.10902690887451172
influenceListGreedy,300,20,70,5307.8,0.10950469970703125
influenceListGreedy,300,20,71,5150.35,0.1148843765258789
influenceListGreedy,300,20,72,5254.17,0.11376595497131348
influenceListGreedy,300,20,73,5210.09,0.11003732681274414
influenceListGreedy,300,20,74,5260.24,0.11165928840637207
influenceListGreedy,300,20,75,5211.52,0.11022567749023438
influenceListGreedy,300,20,76,5193.83,0.11019110679626465
influenceListGreedy,300,20,77,5167.07,0.11606073379516602
influenceListGreedy,300,20,78,5479.91,0.11675000190734863
influenceListGreedy,300,20,79,5491.53,0.1172327995300293
influenceListGreedy,300,20,80,5412.29,0.11126971244812012
