algorithm,n_people,cohesion,iteration,score,time
annealingFromFluent,300,0,98,10588.38,5.4553916454315186
annealingFromFluent,300,0,99,10657.66,5.35940146446228
annealingFromFluent,300,10,0,10847.12,5.399016857147217
annealingFromFluent,300,10,1,11931.76,5.401592969894409
annealingFromFluent,300,10,2,11725.7,5.432925224304199
annealingFromFluent,300,10,3,11038.34,5.398748874664307
annealingFromFluent,300,10,4,11353.99,5.3220930099487305
annealingFromFluent,300,10,5,11667.96,5.3778674602508545
annealingFromFluent,300,10,6,11660.06,5.364952564239502
annealingFromFluent,300,10,7,11065.13,5.29914927482605
annealingFromFluent,300,10,8,11139.97,5.443724870681763
annealingFromFluent,300,10,9,11449.07,5.44781494140625
annealingFromFluent,300,10,10,11496.97,5.439019680023193
annealingFromFluent,300,10,11,11533.13,5.338906288146973
annealingFromFluent,300,10,12,11100.31,5.3707380294799805
annealingFromFluent,300,10,13,11668.41,5.41119122505188
annealingFromFluent,300,10,14,11832.3,5.463930606842041
annealingFromFluent,300,10,15,11370.85,5.430459260940552
annealingFromFluent,300,10,16,11415.35,5.36937689781189
annealingFromFluent,300,10,17,11443.22,5.517240524291992
annealingFromFluent,300,10,18,11375.43,5.472816467285156
annealingFromFluent,300,10,19,11650.4,5.436629295349121
annealingFromFluent,300,10,20,11093.42,5.422320127487183
annealingFromFluent,300,10,21,11517.53,5.363719940185547
annealingFromFluent,300,10,22,11744.97,5.37022852897644
annealingFromFluent,300,10,23,11169.37,5.536835670471191
annealingFromFluent,300,10,24,11504.71,5.451430320739746
annealingFromFluent,300,10,25,11495.76,5.4115095138549805
annealingFromFluent,300,10,26,10907.51,5.353547811508179
annealingFromFluent,300,10,27,11064.67,5.406405925750732
annealingFromFluent,300,10,28,10864.03,5.312953233718872
annealingFromFluent,300,10,29,11237.51,5.46780800819397
annealingFromFluent,300,10,30,11347.11,5.404189586639404
annealingFromFluent,300,10,31,11703.1,5.344170570373535
annealingFromFluent,300,10,32,11709.72,5.353303909301758
annealingFromFluent,300,10,33,11453.83,5.373147249221802
annealingFromFluent,300,10,34,11656.5,5.388481140136719
annealingFromFluent,300,10,35,11028.57,5.399802207946777
annealingFromFluent,300,10,36,11540.69,5.381765127182007
annealingFromFluent,300,10,37,11865.36,5.443931579589844
annealingFromFluent,300,10,38,11532.04,5.492991924285889
annealingFromFluent,300,10,39,11613.46,5.371659994125366
annealingFromFluent,300,10,40,11720.98,5.4002156257629395
annealingFromFluent,300,10,41,11379.28,5.484118938446045
annealingFromFluent,300,10,42,11600.11,5.509016513824463
annealingFromFluent,300,10,43,11578.32,5.374027252197266
annealingFromFluent,300,10,44,11758.07,5.357570171356201
annealingFromFluent,300,10,45,11399.12,5.3466103076934814
annealingFromFluent,300,10,46,11427.27,5.358642101287842
annealingFromFluent,300,10,47,11450.1,5.3706090450286865
annealingFromFluent,300,10,48,11434.81,5.3720481395721436
annealingFromFluent,300,10,49,11605.34,5.3448615074157715
annealingFromFluent,300,10,50,11573.68,5.477843523025513
annealingFromFluent,300,10,51,11614.01,5.35113525390625
annealingFromFluent,300,10,52,11852.25,5.378356218338013
annealingFromFluent,300,10,53,11282.23,5.366596937179565
annealingFromFluent,300,10,54,11131.48,5.395488739013672
annealingFromFluent,300,10,55,11923.49,5.458073377609253
annealingFromFluent,300,10,56,11251.33,5.46957540512085
annealingFromFluent,300,10,57,11521.26,5.403201103210449
annealingFromFluent,300,10,58,11446.78,5.446546792984009
annealingFromFluent,300,10,59,11375.0,5.386667490005493
annealingFromFluent,300,10,60,11665.06,5.31870174407959
annealingFromFluent,300,10,61,11659.75,5.382774829864502
annealingFromFluent,300,10,62,11452.62,5.273396730422974
annealingFromFluent,300,10,63,11958.23,5.393471002578735
annealingFromFluent,300,10,64,11446.33,5.461267709732056
annealingFromFluent,300,10,65,11498.27,5.422867298126221
annealingFromFluent,300,10,66,11007.11,5.3270697593688965
annealingFromFluent,300,10,67,11247.18,5.37260103225708
annealingFromFluent,300,10,68,11539.95,5.456465721130371
annealingFromFluent,300,10,69,11687.84,5.423619270324707
annealingFromFluent,300,10,70,11162.59,5.361468553543091
annealingFromFluent,300,10,71,11606.34,5.3815343379974365
annealingFromFluent,300,10,72,11741.88,5.334520101547241
annealingFromFluent,300,10,73,11375.09,5.415560483932495
annealingFromFluent,300,10,74,11624.93,5.331252336502075
annealingFromFluent,300,10,75,10842.88,5.431625604629517
annealingFromFluent,300,10,76,11821.04,5.41407322883606
annealingFromFluent,300,10,77,11310.54,5.356621503829956
annealingFromFluent,300,10,78,11944.68,5.405697345733643
annealingFromFluent,300,10,79,11832.94,5.340468883514404
annealingFromFluent,300,10,80,11468.93,5.419895648956299
annealingFromFluent,300,10,81,11584.03,5.373621702194214
annealingFromFluent,300,10,82,10970.38,5.590891599655151
annealingFromFluent,300,10,83,11558.96,5.364239931106567
annealingFromFluent,300,10,84,11006.26,5.307563543319702
annealingFromFluent,300,10,85,11259.96,5.424548625946045
annealingFromFluent,300,10,86,11266.6,5.409029245376587
annealingFromFluent,300,10,87,11635.26,5.474987983703613
annealingFromFluent,300,10,88,11534.15,5.3287200927734375
annealingFromFluent,300,10,89,11536.16,5.40858268737793
annealingFromFluent,300,10,90,11121.64,5.4373931884765625
annealingFromFluent,300,10,91,11597.83,5.420063257217407
annealingFromFluent,300,10,92,11890.56,5.33983039855957
annealingFromFluent,300,10,93,11287.9,5.313384056091309
annealingFromFluent,300,10,94,11092.15,5.462709188461304
annealingFromFluent,300,10,95,11685.61,5.36927342414856
annealingFromFluent,300,10,96,11064.88,5.391209840774536
annealingFromFluent,300,10,97,11891.91,5.411069631576538
annealingFromFluent,300,10,98,11283.04,5.375225305557251
annealingFromFluent,300,10,99,11797.29,5.383921384811401
annealingFromFluent,300,20,0,11410.01,5.275944471359253
annealingFromFluent,300,20,1,12298.66,5.483138084411621
annealingFromFluent,300,20,2,12204.51,5.314275503158569
annealingFromFluent,300,20,3,11286.5,5.305225372314453
annealingFromFluent,300,20,4,12033.0,5.234791278839111
annealingFromFluent,300,20,5,11913.82,5.287165880203247
annealingFromFluent,300,20,6,11581.95,5.2744457721710205
annealingFromFluent,300,20,7,11693.42,5.282104969024658
annealingFromFluent,300,20,8,11831.35,5.233641147613525
annealingFromFluent,300,20,9,12081.17,5.2581706047058105
annealingFromFluent,300,20,10,12233.13,5.113638162612915
annealingFromFluent,300,20,11,12215.46,5.207310438156128
annealingFromFluent,300,20,12,11944.59,5.356111526489258
annealingFromFluent,300,20,13,12333.6,5.282862424850464
annealingFromFluent,300,20,14,11950.01,5.38983941078186
annealingFromFluent,300,20,15,11620.64,5.151676177978516
annealingFromFluent,300,20,16,11584.26,5.299739837646484
